DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
12801532.17,518.28,38.36,509.98,609.67,0,0,0,0,0,0,
12801521.96,393.76,20.21,386.44,323.35,0,0,0,0,0,0,
12801511.76,356.61,28.13,358.36,448.45,0,0,0,0,0,0,
12801501.56,508.71,30.82,505.74,489.76,0,0,0,0,0,0,
12801491.34,858.45,41.35,857.08,657.91,0,0,0,0,0,0,
12801481.13,335.3,30.85,315.36,486.73,0,0,0,0,0,0,
12801470.93,293.52,24.18,285.81,384.84,0,0,0,0,0,0,
12801460.72,508.21,24.23,499.08,377.05,0,0,0,0,0,0,
12801450.52,854.79,49.2,849.5,780.21,0,0,0,0,0,0,
12801440.30,440.43,39.66,432,631.69,0,0,0,0,0,0,
12801430.09,402.44,19.96,387.33,316.96,0,0,0,0,0,0,
12801419.88,387.39,28.39,386.09,450.36,0,0,0,0,0,0,
12801409.68,692.78,52.3,690.32,833.91,0,0,0,0,0,0,
12801399.43,686.91,35.78,683.37,568.43,0,0,0,0,0,0,
12801389.21,440.68,24.8,436.51,394.04,0,0,0,0,0,0,
12801379.01,280.78,20.77,275.08,328.52,0,0,0,0,0,0,
12801368.80,602.19,36.75,598.65,584.87,0,0,0,0,0,0,
12801358.58,854.42,42.1,852.59,670.74,0,0,0,0,0,0,
12801348.37,310.52,31.26,299.38,495.19,0,0,0,0,0,0,
12801338.17,289.95,25.13,282.62,399.86,0,0,0,0,0,0,
12801327.97,578.16,28.67,575.5,452.91,0,0,0,0,0,0,
12801317.75,901.79,46.12,899.55,735.35,0,0,0,0,0,0,
12801307.53,349.72,39.23,341.8,624.11,0,0,0,0,0,0,
12801297.32,363.96,18.71,350.9,295.81,0,0,0,0,0,0,
12801287.12,402.12,27.64,395.01,431.12,0,0,0,0,0,0,
12801276.92,646.16,50.73,639.79,806.34,0,0,0,0,0,0,
12801266.71,723.32,35.43,724.38,567.01,0,0,0,0,0,0,
12801256.49,395.89,22.8,381.95,358.36,0,0,0,0,0,0,
12801246.27,307.81,24.81,298.86,391.78,0,0,0,0,0,0,
12801236.08,606.45,32.98,599.96,521.22,0,0,0,0,0,0,
12801225.87,881.82,44.95,876.48,715.2,0,0,0,0,0,0,
12801215.66,320.71,34.69,309,550.61,0,0,0,0,0,0,
12801205.47,288.71,15.94,282.04,253.57,0,0,0,0,0,0,
12801195.27,449.89,29.63,450.99,470.14,0,0,0,0,0,0,
12801185.05,814.2,51.5,810.77,820.17,0,0,0,0,0,0,
12801174.83,524.2,39.71,513.58,631.06,0,0,0,0,0,0,
12801164.62,409.8,20.29,397.75,319.67,0,0,0,0,0,0,
12801154.42,375.89,28.63,368.05,453.19,0,0,0,0,0,0,
12801144.21,621.66,47.06,615.88,747.35,0,0,0,0,0,0,
12801134.00,766.14,34.19,758.97,541.83,0,0,0,0,0,0,
12801123.79,430.2,28.95,410.43,451.01,0,0,0,0,0,0,
12801113.57,299.54,23.6,290.33,372.18,0,0,0,0,0,0,
12801103.39,583.94,31.82,579.93,504.21,0,0,0,0,0,0,
12801093.19,892.46,44.55,891.17,711.37,0,0,0,0,0,0,
12801082.98,320.06,35.35,312.78,562.82,0,0,0,0,0,0,
12801072.73,260.83,15.97,255.98,255.25,0,0,0,0,0,0,
12801062.53,483.87,31.25,474.28,491.56,0,0,0,0,0,0,
12801052.32,546.29,45.36,537.66,720.98,0,0,0,0,0,0,
12801042.10,722.71,36.65,716.4,582.35,0,0,0,0,0,0,
12801031.89,406.05,23.72,395.01,374.48,0,0,0,0,0,0,
12801021.67,276.16,20.93,273.82,331.67,0,0,0,0,0,0,
12801011.48,554.53,31.22,553.04,493.9,0,0,0,0,0,0,
12801001.29,931.76,43.6,928.48,695.58,0,0,0,0,0,0,
12800991.07,313.4,38.56,299.41,612.29,0,0,0,0,0,0,
12800980.87,323.44,17.28,314.22,273.74,0,0,0,0,0,0,
12800970.67,473.25,31.11,464.66,492.16,0,0,0,0,0,0,
12800960.46,789.14,50.22,787.19,799.36,0,0,0,0,0,0,
12800950.25,520.07,39,510.38,621.36,0,0,0,0,0,0,
12800940.03,395.49,20.36,381.54,322.73,0,0,0,0,0,0,
12800929.78,332.73,27.12,327.4,429.28,0,0,0,0,0,0,
12800919.58,573.48,39.55,566.95,626.21,0,0,0,0,0,0,
12800909.35,832.8,36.01,824.47,569.08,0,0,0,0,0,0,
12800899.15,322.42,27.9,306.53,440.16,0,0,0,0,0,0,
12800888.94,344.69,26.68,332.07,420.09,0,0,0,0,0,0,
12800878.75,507.72,25.99,504.13,411.78,0,0,0,0,0,0,
12800868.54,873.47,46.9,865.69,746.25,0,0,0,0,0,0,
12800858.33,392.18,39.22,386.64,625.45,0,0,0,0,0,0,
12800848.12,388.74,20.63,381.65,327.48,0,0,0,0,0,0,
12800837.91,385.55,27.07,382.86,429.58,0,0,0,0,0,0,
12800827.71,535.89,42.99,534.68,685.3,0,0,0,0,0,0,
12800817.48,800.6,35.24,793.62,562.59,0,0,0,0,0,0,
12800807.27,333.4,24.88,319.32,392.1,0,0,0,0,0,0,
12800797.04,324.4,25.03,312.49,395.67,0,0,0,0,0,0,
12800786.84,565.37,30.13,561.16,476.68,0,0,0,0,0,0,
12800776.62,963.32,44.95,960.19,714.37,0,0,0,0,0,0,
12800766.40,276.18,39.49,275.86,629.43,0,0,0,0,0,0,
12800756.19,335.67,16.54,324.9,261.9,0,0,0,0,0,0,
12800745.99,410.42,27.38,401.37,426.04,0,0,0,0,0,0,
12800735.79,708.83,54.78,707.6,872.65,0,0,0,0,0,0,
12800725.59,658.89,38.06,654.86,607.29,0,0,0,0,0,0,
12800715.37,447.39,21.74,425.97,342.12,0,0,0,0,0,0,
12800705.16,299.94,22.76,297.32,359.32,0,0,0,0,0,0,
12800694.97,587.88,37.9,584.4,600.65,0,0,0,0,0,0,
12800684.75,845.35,40.73,842.6,650.56,0,0,0,0,0,0,
12800674.54,312.27,30.03,300.67,474.18,0,0,0,0,0,0,
12800664.34,293.16,24.95,286.44,396.64,0,0,0,0,0,0,
12800654.14,550.41,26.94,548.04,427.8,0,0,0,0,0,0,
12800643.93,914.54,46.73,912.34,744.53,0,0,0,0,0,0,
12800633.70,352.31,39.91,345.4,635.01,0,0,0,0,0,0,
12800623.50,375.19,19.27,365.41,305.8,0,0,0,0,0,0,
12800613.30,412.81,27.68,407.64,438.57,0,0,0,0,0,0,
12800603.09,707.56,54.57,710.83,871.61,0,0,0,0,0,0,
12800592.89,646.61,38.1,641.54,606.65,0,0,0,0,0,0,
12800582.68,445.05,21.83,431.68,340.35,0,0,0,0,0,0,
12800572.47,315.57,23.07,309.75,363.6,0,0,0,0,0,0,
12800562.28,592.84,41.88,587.46,665.99,0,0,0,0,0,0,
12800552.06,828.97,37.03,826.49,590.89,0,0,0,0,0,0,
12800541.81,311.55,28.43,293.71,449.24,0,0,0,0,0,0,
12800531.60,294.93,25.81,286.48,408.9,0,0,0,0,0,0,
12800521.40,464.22,23.03,459.02,362.28,0,0,0,0,0,0,
12800511.20,586.75,47.08,581.56,749.09,0,0,0,0,0,0,
12800500.98,661.88,37.93,654.91,603.76,0,0,0,0,0,0,
12800490.73,432.17,21.05,421.68,334.4,0,0,0,0,0,0,
12800480.51,297.31,21.44,294.26,339.51,0,0,0,0,0,0,
12800470.31,611.1,41.25,607.79,656.16,0,0,0,0,0,0,
12800460.08,849.47,39.24,845.87,625.73,0,0,0,0,0,0,
12800449.86,322.26,29.55,307.63,467.49,0,0,0,0,0,0,
12800439.66,317.98,22.96,305.37,362.83,0,0,0,0,0,0,
12800429.45,563.49,30.79,555.96,486.13,0,0,0,0,0,0,
12800419.23,798.31,44.67,788.56,707.94,0,0,0,0,0,0,
12800409.01,455.09,40.42,440.86,636.94,0,0,0,0,0,0,
12800398.79,393.1,20.26,381.08,320.06,0,0,0,0,0,0,
12800388.58,379.71,26.74,368.69,421.45,0,0,0,0,0,0,
12800378.37,679.9,51.48,673.37,816.92,0,0,0,0,0,0,
12800368.14,685.9,36.85,675.67,586.55,0,0,0,0,0,0,
12800357.93,441.38,23.37,414.88,366.56,0,0,0,0,0,0,
12800347.70,276.64,20.09,269.88,316.36,0,0,0,0,0,0,
12800337.49,615.44,37.07,612.66,588.49,0,0,0,0,0,0,
12800327.27,868.02,43.15,862.66,688.48,0,0,0,0,0,0,
12800317.06,326.34,32.63,314.19,516.12,0,0,0,0,0,0,
12800306.87,318.65,17.36,306.53,273.78,0,0,0,0,0,0,
12800296.67,521.1,34.17,519.63,542.56,0,0,0,0,0,0,
12800286.46,842.2,46.92,842.49,748.28,0,0,0,0,0,0,
12800276.24,415.36,38.85,409.01,619.25,0,0,0,0,0,0,
12800266.03,392.39,19.91,381.93,316.16,0,0,0,0,0,0,
12800255.82,373.33,27.22,372,432.84,0,0,0,0,0,0,
12800245.63,671.87,50.36,669.8,802.09,0,0,0,0,0,0,
12800235.42,735.86,36.5,733.52,581.78,0,0,0,0,0,0,
12800225.21,391.54,22.3,376.66,351.34,0,0,0,0,0,0,
12800214.98,298.35,23.33,287.46,367.11,0,0,0,0,0,0,
12800204.78,606.49,32.49,596.06,508.16,0,0,0,0,0,0,
12800194.57,915.72,44.21,912.9,704.64,0,0,0,0,0,0,
12800184.36,336.56,37.73,319.97,598.44,0,0,0,0,0,0,
12800174.18,302.08,16.35,289.85,258.27,0,0,0,0,0,0,
12800163.97,415.12,27.49,408.97,432.47,0,0,0,0,0,0,
12800153.75,649.67,52.04,648.63,827.67,0,0,0,0,0,0,
12800143.54,694.97,36.53,683.48,577.26,0,0,0,0,0,0,
12800133.32,439.5,23.98,426.13,379.55,0,0,0,0,0,0,
12800123.11,272.61,20.14,263.4,317.64,0,0,0,0,0,0,
12800112.90,599.44,36.14,599.76,575.3,0,0,0,0,0,0,
12800102.68,856.22,42.59,858.46,681.94,0,0,0,0,0,0,
12800092.47,311.53,31.89,310.24,508.19,0,0,0,0,0,0,
12800082.27,277.96,20.16,271.46,319.68,0,0,0,0,0,0,
12800072.07,569.54,32.44,561.97,513.2,0,0,0,0,0,0,
12800061.87,639.6,44.84,634.74,712.73,0,0,0,0,0,0,
12800051.66,565.46,38.33,559.58,608.55,0,0,0,0,0,0,
12800041.45,432.92,21.74,422.12,340.41,0,0,0,0,0,0,
12800031.25,339.96,24.13,330.45,379.19,0,0,0,0,0,0,
12800021.03,593.91,46.07,584.26,730.43,0,0,0,0,0,0,
12800010.80,813.37,33.03,804.17,522.57,0,0,0,0,0,0,
12800000.59,314.25,26.73,295.52,422.73,0,0,0,0,0,0,
12799990.38,336.12,26.28,323.39,415.23,0,0,0,0,0,0,
12799980.18,534.73,28.34,528.64,446.72,0,0,0,0,0,0,
12799969.97,949.39,45.35,946,722.14,0,0,0,0,0,0,
12799959.74,313.3,39.04,303.19,618.94,0,0,0,0,0,0,
12799949.54,359.21,18.94,347.04,299.38,0,0,0,0,0,0,
12799939.33,431.88,28.06,426.25,443.73,0,0,0,0,0,0,
12799929.10,767.08,53.9,768.63,861.25,0,0,0,0,0,0,
12799918.88,584.46,38.92,579.63,620.97,0,0,0,0,0,0,
12799908.66,402.47,20.48,393.55,323.94,0,0,0,0,0,0,
12799898.46,334.2,24.3,329.57,383.47,0,0,0,0,0,0,
12799888.26,495.16,26.99,487.83,426.1,0,0,0,0,0,0,
12799878.01,900.83,43.44,894.87,692.78,0,0,0,0,0,0,
12799867.80,345.4,38.64,331.01,607.38,0,0,0,0,0,0,
12799857.61,288.64,15.84,282.93,252.2,0,0,0,0,0,0,
12799847.41,470.39,30.46,465.52,479.45,0,0,0,0,0,0,
12799837.19,799.86,50.06,797.63,798.23,0,0,0,0,0,0,
12799826.97,497.13,39.14,492.64,623.96,0,0,0,0,0,0,
12799816.75,380.14,19.81,366.03,317.02,0,0,0,0,0,0,
12799806.55,362.33,28.2,356.74,446.06,0,0,0,0,0,0,
12799796.36,436.52,20.61,435.29,326.66,0,0,0,0,0,0,
12799786.16,914.85,41.09,913.85,656.6,0,0,0,0,0,0,
12799775.94,291.82,40.53,279.65,641.31,0,0,0,0,0,0,
12799765.73,322.08,17.4,312.67,278.31,0,0,0,0,0,0,
12799755.53,357.86,26.79,359.52,427.62,0,0,0,0,0,0,
12799745.30,707.52,49.92,711.17,800.57,0,0,0,0,0,0,
12799735.09,453,37.32,450.31,599.52,0,0,0,0,0,0,
12799724.86,191.33,7.51,183.43,114.86,0,0,0,0,0,0,
12799714.68,65.02,1.77,62.55,25.47,0,0,0,0,0,0,
12799704.50,68.24,2.07,65.16,30.51,0,0,0,0,0,0,
12799694.32,65.06,2.38,62.88,37.09,0,0,0,0,0,0,
12799684.14,238.16,12.14,230.05,192.8,0,0,0,0,0,0,
12799673.94,259.01,19.07,249.64,299.9,0,0,0,0,0,0,
12799663.74,621.02,33.81,612.73,534.52,0,0,0,0,0,0,
12799653.52,897.2,45.95,890.04,731.13,0,0,0,0,0,0,
12799643.31,325.76,34.52,315.99,545.86,0,0,0,0,0,0,
12799633.12,303.67,16.8,290.81,262.52,0,0,0,0,0,0,
12799622.92,530.64,34.82,529,551.67,0,0,0,0,0,0,
12799612.71,853.64,47.87,851.88,763.26,0,0,0,0,0,0,
12799602.51,429.44,39.6,420.67,629.7,0,0,0,0,0,0,
12799592.29,409.7,20.81,389.99,327.53,0,0,0,0,0,0,
12799582.09,373.94,26.82,371.23,426.64,0,0,0,0,0,0,
12799571.87,654.58,49.56,654.43,789.84,0,0,0,0,0,0,
12799561.64,701.97,36.56,695.22,583.06,0,0,0,0,0,0,
12799551.42,429.83,25.35,421.47,402.91,0,0,0,0,0,0,
12799541.19,253.61,19.2,249.83,302.77,0,0,0,0,0,0,
12799531.01,621.6,35.73,614.86,567.04,0,0,0,0,0,0,
12799520.79,878.46,44.83,876.38,715.92,0,0,0,0,0,0,
12799510.58,329.85,32.46,318.08,512.3,0,0,0,0,0,0,
12799500.38,299.18,18.92,290.6,300.87,0,0,0,0,0,0,
12799490.17,553.53,32.84,546.39,517.13,0,0,0,0,0,0,
12799479.95,862.99,46.24,858,734.36,0,0,0,0,0,0,
12799469.73,384.64,38.73,373.81,614.48,0,0,0,0,0,0,
12799459.52,382.9,19.85,369.07,313.14,0,0,0,0,0,0,
12799449.30,381.62,27.1,374.14,428.91,0,0,0,0,0,0,
12799439.10,700.39,53.22,698.17,846.57,0,0,0,0,0,0,
12799428.90,674.8,36.36,670.51,576.61,0,0,0,0,0,0,
12799418.69,441.16,24.25,424.37,386,0,0,0,0,0,0,
12799408.49,272.01,19.92,268.71,316.11,0,0,0,0,0,0,
12799398.29,560.05,31.26,556.22,496.26,0,0,0,0,0,0,
12799388.08,903.85,41.81,903.9,668.02,0,0,0,0,0,0,
12799377.85,321.23,39.06,317.07,618.62,0,0,0,0,0,0,
12799367.66,298.16,16.14,291.35,256.04,0,0,0,0,0,0,
12799357.46,494.95,32.41,492.11,513.47,0,0,0,0,0,0,
12799347.25,801.45,50.16,802.82,798.75,0,0,0,0,0,0,
12799337.03,514.3,39.23,505.69,625.3,0,0,0,0,0,0,
12799326.71,407.95,21.03,401.35,335.31,0,0,0,0,0,0,
12799316.50,369.94,27.83,363.18,440.26,0,0,0,0,0,0,
12799306.30,646.25,48.4,647.51,769.65,0,0,0,0,0,0,
12799296.06,723.64,34.63,724.37,553.65,0,0,0,0,0,0,
12799285.84,392.48,24.87,380.71,392.38,0,0,0,0,0,0,
12799275.61,284.81,22.33,280.43,353.78,0,0,0,0,0,0,
12799265.40,608.05,34.09,603.08,534.44,0,0,0,0,0,0,
12799255.21,895.12,45.8,894.7,729.81,0,0,0,0,0,0,
12799244.99,326.66,34.24,315.56,543.8,0,0,0,0,0,0,
12799234.80,308.76,17.08,301.01,270.73,0,0,0,0,0,0,
12799224.60,528.52,35.03,527.57,553.96,0,0,0,0,0,0,
12799214.40,803.71,46.97,801.4,748.48,0,0,0,0,0,0,
12799204.18,457.84,38.53,447.39,611.55,0,0,0,0,0,0,
12799193.97,407,20.74,395.43,326.93,0,0,0,0,0,0,
12799183.77,385.58,28.5,380.78,452.04,0,0,0,0,0,0,
12799173.55,660.04,49.74,654.45,788.69,0,0,0,0,0,0,
12799163.33,719.07,35.66,709.79,568.23,0,0,0,0,0,0,
12799153.11,406.4,24.58,397.19,390.09,0,0,0,0,0,0,
12799142.89,278.05,21,272.9,331.58,0,0,0,0,0,0,
12799132.68,607.83,35.6,602.96,562.87,0,0,0,0,0,0,
12799122.47,874.93,43.58,868.02,695.97,0,0,0,0,0,0,
12799112.26,330.54,34.17,318.86,537.25,0,0,0,0,0,0,
12799102.07,288.53,15.93,277.19,251.25,0,0,0,0,0,0,
12799091.87,536.6,35.76,528.63,559.66,0,0,0,0,0,0,
12799081.67,631.5,46.05,627.52,733.5,0,0,0,0,0,0,
12799071.45,600.22,38.51,595.53,612.78,0,0,0,0,0,0,
12799061.23,429.07,21.28,413.4,337.53,0,0,0,0,0,0,
12799051.02,354.38,27.45,349.23,433.2,0,0,0,0,0,0,
12799040.81,585.86,44.26,581.58,702.95,0,0,0,0,0,0,
12799030.60,812.57,35.39,804.64,563.23,0,0,0,0,0,0,
12799020.37,332.26,25.31,327.03,403.49,0,0,0,0,0,0,
12799010.17,324.52,25.44,320.59,404.99,0,0,0,0,0,0,
12798999.97,580,30.89,584.21,492.28,0,0,0,0,0,0,
12798989.75,930.28,43.68,928.88,696.38,0,0,0,0,0,0,
12798979.54,295.36,39.58,287.51,629.74,0,0,0,0,0,0,
12798969.32,337.11,16.88,323.99,265.5,0,0,0,0,0,0,
12798959.13,449.5,30.18,443.94,477.03,0,0,0,0,0,0,
12798948.92,732.58,52.09,733.69,831.79,0,0,0,0,0,0,
12798938.72,608.34,37.04,611.59,591.35,0,0,0,0,0,0,
12798928.49,439.49,21.47,428.03,336.62,0,0,0,0,0,0,
12798918.29,325.47,24.12,318.63,380.19,0,0,0,0,0,0,
12798908.10,596,45.02,594.38,716.86,0,0,0,0,0,0,
12798897.88,818.25,35.52,817.65,565.69,0,0,0,0,0,0,
12798887.67,304.91,26.81,294.91,425.67,0,0,0,0,0,0,
12798877.45,341.06,26.4,335.06,419.18,0,0,0,0,0,0,
12798867.24,580.87,30.65,581.29,486.12,0,0,0,0,0,0,
12798857.03,956.65,44.43,955.59,710.19,0,0,0,0,0,0,
12798846.72,285.33,40.06,277.05,634.71,0,0,0,0,0,0,
12798836.50,331.98,16.35,321.17,259.51,0,0,0,0,0,0,
12798826.30,471.5,30.55,463.87,481.79,0,0,0,0,0,0,
12798816.07,795.82,52.14,789.67,830.37,0,0,0,0,0,0,
12798805.86,545.27,38.78,535.91,614.2,0,0,0,0,0,0,
12798795.65,426.81,21.23,411.74,333.2,0,0,0,0,0,0,
12798785.43,357.32,29.08,350.4,459.5,0,0,0,0,0,0,
12798775.24,480.78,22.15,474.42,350.5,0,0,0,0,0,0,
12798765.01,879.16,44.25,878.1,705.57,0,0,0,0,0,0,
12798754.80,322.8,34.99,318.57,556.88,0,0,0,0,0,0,
12798744.61,284.03,16.23,274.66,257.05,0,0,0,0,0,0,
12798734.41,488.34,31.98,486.37,509.48,0,0,0,0,0,0,
12798724.19,848.71,50.25,843.51,793.44,0,0,0,0,0,0,
12798713.98,466.56,39.7,458.46,630.66,0,0,0,0,0,0,
12798703.77,398.51,20.06,384.05,316.32,0,0,0,0,0,0,
12798693.55,383.2,28.34,377.14,448,0,0,0,0,0,0,
12798683.35,666.71,50.74,665.05,808.93,0,0,0,0,0,0,
12798673.16,716.28,34.9,715.12,555.89,0,0,0,0,0,0,
12798662.94,407.09,23.59,398.24,374.11,0,0,0,0,0,0,
12798652.74,300.87,23.29,295.21,369.56,0,0,0,0,0,0,
12798642.54,557.11,30.87,557.2,489.71,0,0,0,0,0,0,
12798632.32,905.01,43.51,904.38,691.51,0,0,0,0,0,0,
12798622.11,331.05,38.36,318.6,608.15,0,0,0,0,0,0,
12798611.92,281.48,16.09,274.38,255.89,0,0,0,0,0,0,
12798601.71,492.25,31.87,482.02,500.75,0,0,0,0,0,0,
12798591.50,747.02,49.87,743.47,794.82,0,0,0,0,0,0,
12798581.28,551.29,39.31,545.24,624.77,0,0,0,0,0,0,
12798571.07,409.25,20.14,401.1,318.2,0,0,0,0,0,0,
12798560.87,364.6,27.9,360.56,441.79,0,0,0,0,0,0,
12798550.67,601.46,45.48,599.11,720.78,0,0,0,0,0,0,
12798540.44,789.96,35.4,785.87,564.49,0,0,0,0,0,0,
12798530.23,350.47,24.93,339.2,396.63,0,0,0,0,0,0,
12798520.00,341.23,26.43,336.68,419.78,0,0,0,0,0,0,
12798509.80,576.39,31.3,575.14,497.85,0,0,0,0,0,0,
12798499.58,917.53,43.42,917.2,692.8,0,0,0,0,0,0,
12798489.36,317.98,38.56,308.84,611.22,0,0,0,0,0,0,
12798479.17,306.69,16.9,297.23,267.84,0,0,0,0,0,0,
12798468.96,471.22,30.81,468.7,490.04,0,0,0,0,0,0,
12798458.76,800.16,50.46,796.1,803.69,0,0,0,0,0,0,
12798448.54,513.6,39.23,505.09,622.64,0,0,0,0,0,0,
12798438.33,396.89,20.15,391.75,321.94,0,0,0,0,0,0,
12798428.11,369.88,27.98,362.9,442.84,0,0,0,0,0,0,
12798417.90,660.32,49.17,652.69,780.83,0,0,0,0,0,0,
12798407.68,736.67,35.35,731.66,561.72,0,0,0,0,0,0,
12798397.47,389.97,24,378.01,377.83,0,0,0,0,0,0,
12798387.24,302.68,23.67,295.69,372.04,0,0,0,0,0,0,
12798377.04,609,33.79,609.22,535.83,0,0,0,0,0,0,
12798366.71,876.98,44.89,874.6,716.29,0,0,0,0,0,0,
12798356.50,319.7,34.25,308.77,545.33,0,0,0,0,0,0,
12798346.31,295.14,16.5,281.98,260.89,0,0,0,0,0,0,
12798336.11,518.09,34.36,517.56,546.01,0,0,0,0,0,0,
12798325.91,855.67,47.66,851.31,758.45,0,0,0,0,0,0,
12798315.69,431.05,40.13,430.02,638.12,0,0,0,0,0,0,
12798305.47,385.08,19.49,372.66,308.82,0,0,0,0,0,0,
12798295.26,350.85,26.95,346.04,426.29,0,0,0,0,0,0,
12798285.05,648.87,48.02,643.06,762.41,0,0,0,0,0,0,
12798274.84,762.7,35.81,753.78,566.85,0,0,0,0,0,0,
12798264.62,366.77,23.88,358.2,377.81,0,0,0,0,0,0,
12798254.42,315.5,25.79,306.31,408.67,0,0,0,0,0,0,
12798244.22,491.85,25.55,485.53,401.96,0,0,0,0,0,0,
12798234.01,891.21,44.77,881.31,709.6,0,0,0,0,0,0,
12798223.79,341.79,38.7,327.78,612.55,0,0,0,0,0,0,
12798213.57,393.83,20.71,376.79,320.19,0,0,0,0,0,0,
12798203.37,408.46,27.63,402.51,436.5,0,0,0,0,0,0,
12798193.17,736.27,53.7,735.14,855.56,0,0,0,0,0,0,
12798182.92,624.18,38.79,610.18,616.8,0,0,0,0,0,0,
12798172.70,425.73,20.99,405.48,333.3,0,0,0,0,0,0,
12798162.49,329.4,24.31,324.6,385.3,0,0,0,0,0,0,
12798152.29,599.32,45.07,596.36,718.32,0,0,0,0,0,0,
12798142.09,834.82,34.55,834.5,550.15,0,0,0,0,0,0,
12798131.87,306.52,27.18,299.16,431.38,0,0,0,0,0,0,
12798121.67,348.95,26.47,337.39,418.77,0,0,0,0,0,0,
12798111.46,582.46,30.83,574.66,488,0,0,0,0,0,0,
12798101.24,920.11,43.62,915.45,695.61,0,0,0,0,0,0,
12798091.03,295.69,37.9,291.62,604.89,0,0,0,0,0,0,
12798080.82,344.83,19.43,333.41,307.55,0,0,0,0,0,0,
12798070.62,418.1,27.96,414.71,443.99,0,0,0,0,0,0,
12798060.40,586.96,47.92,581.2,763.7,0,0,0,0,0,0,
12798050.19,733.91,34.71,729.59,552.77,0,0,0,0,0,0,
12798039.98,385.05,23.74,371.77,373.17,0,0,0,0,0,0,
12798029.78,296.59,24.54,291.13,390.43,0,0,0,0,0,0,
12798019.58,588.01,30.91,585.42,488.58,0,0,0,0,0,0,
12798009.37,924.17,45.22,921.09,717.88,0,0,0,0,0,0,
12797999.16,337.9,38,325.43,601.99,0,0,0,0,0,0,
12797988.97,282.66,15.66,276.02,250,0,0,0,0,0,0,
12797978.76,495.83,32.49,489.64,513.06,0,0,0,0,0,0,
12797968.54,653.29,49.17,653.05,783.3,0,0,0,0,0,0,
12797958.33,615.38,38.08,606.43,604.6,0,0,0,0,0,0,
12797948.11,429.39,20.94,415.14,330.15,0,0,0,0,0,0,
12797937.86,351.08,25.63,345.03,406.04,0,0,0,0,0,0,
12797927.65,593.98,46.72,587.05,741.97,0,0,0,0,0,0,
12797917.43,813.28,33.73,804.17,536.93,0,0,0,0,0,0,
12797907.22,326.91,26.56,310.89,417.81,0,0,0,0,0,0,
12797896.97,327.83,25.46,320.36,403.36,0,0,0,0,0,0,
12797886.75,580.01,31.23,575.22,493.17,0,0,0,0,0,0,
12797876.47,953.34,44.14,948.08,705.12,0,0,0,0,0,0,
12797866.18,302.07,39.89,291.62,631.82,0,0,0,0,0,0,
12797855.95,298.48,15.57,290.2,247.02,0,0,0,0,0,0,
12797845.74,488.94,31.85,483.15,501.3,0,0,0,0,0,0,
12797835.52,803.78,51.14,802.82,811.85,0,0,0,0,0,0,
12797825.31,507.94,38.51,501.06,611.15,0,0,0,0,0,0,
12797815.10,424.19,21.22,408.69,337.16,0,0,0,0,0,0,
12797804.89,371.75,28.94,369.63,458.38,0,0,0,0,0,0,
12797794.65,619.06,46.43,617.53,738.61,0,0,0,0,0,0,
12797784.43,750.39,35.17,744.44,560.37,0,0,0,0,0,0,
12797774.20,370.03,24.3,363.17,382.52,0,0,0,0,0,0,
12797763.98,311.72,24.79,304.8,393.01,0,0,0,0,0,0,
12797753.73,585.17,31.69,586.19,503.74,0,0,0,0,0,0,
12797743.46,907.04,44.76,901.01,712.46,0,0,0,0,0,0,
12797733.25,343.54,37.12,338.23,591.92,0,0,0,0,0,0,
12797723.05,283.42,15.76,276.77,248.26,0,0,0,0,0,0,
12797712.84,513.98,33.68,511.8,534.31,0,0,0,0,0,0,
12797702.57,854.56,49.51,851.15,786.45,0,0,0,0,0,0,
12797692.35,439.26,38.66,433.91,614.45,0,0,0,0,0,0,
12797682.04,385.97,19.47,372.28,306.98,0,0,0,0,0,0,
12797671.84,403.66,28.48,392.72,445.96,0,0,0,0,0,0,
12797661.61,694.03,52.72,688.91,838.04,0,0,0,0,0,0,
12797651.38,687.4,35.36,682.77,562.27,0,0,0,0,0,0,
12797641.15,433.4,24.72,413.21,392.49,0,0,0,0,0,0,
12797630.95,266.18,20.03,254.4,313.4,0,0,0,0,0,0,
12797620.73,557,30.16,547.68,475.29,0,0,0,0,0,0,
12797610.51,916.05,44.63,911.79,712.35,0,0,0,0,0,0,
12797600.20,334.05,37.55,328.09,595.77,0,0,0,0,0,0,
12797589.99,283.27,15.45,277.99,245.48,0,0,0,0,0,0,
12797579.78,499.2,32.74,496.44,519.36,0,0,0,0,0,0,
12797569.55,846.33,49.92,843.18,794.58,0,0,0,0,0,0,
12797559.32,469.91,39.26,460.33,625.14,0,0,0,0,0,0,
12797549.10,400.65,20.11,391.55,319.12,0,0,0,0,0,0,
12797538.79,367.79,28.34,370.48,451.48,0,0,0,0,0,0,
12797528.58,663.29,49.72,662.38,793.02,0,0,0,0,0,0,
12797518.35,727.34,34.55,726.25,548.83,0,0,0,0,0,0,
12797508.11,385.44,23.61,376.12,370.52,0,0,0,0,0,0,
